COUNTRY,Country,VAR,Variable,CUR,Currency,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
COL,Colombia,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,3824.94,,
COL,Colombia,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,593.92,,
COL,Colombia,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,609.668,,
COL,Colombia,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,643.635,,
COL,Colombia,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,791.433,,
COL,Colombia,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,903.285,,
COL,Colombia,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,1147.609,,
COL,Colombia,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,1062.22,,
COL,Colombia,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,2775.265,,
COL,Colombia,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,2800.944,,
COL,Colombia,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,3187.901,,
COL,Colombia,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,3630.547,,
COL,Colombia,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,4362.402,,
COL,Colombia,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,4484.496,,
COL,Colombia,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,5170.54,,
COL,Colombia,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,2176.946,,
COL,Colombia,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,2251.733,,
COL,Colombia,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,2640.962,,
COL,Colombia,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,3031.546,,
COL,Colombia,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,3625.886,,
COL,Colombia,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,3940.74,,
COL,Colombia,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,4678.13,,
COL,Colombia,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,598.319,,
COL,Colombia,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,549.211,,
COL,Colombia,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,546.939,,
COL,Colombia,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,599.001,,
COL,Colombia,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,736.516,,
COL,Colombia,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,543.756,,
COL,Colombia,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,492.41,,
COL,Colombia,DOM_TRVL_RECEIPTS,Domestic travel receipts,NAT,National currency,2013,2013,COP,Colombian Peso,6,Millions,,,812313.6,,
CRI,Costa Rica,EXPORT_TOTAL,Total international receipts,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,2533.298,,
CRI,Costa Rica,EXPORT_TOTAL,Total international receipts,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,2001.281,,
CRI,Costa Rica,EXPORT_TOTAL,Total international receipts,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,2179.029,,
CRI,Costa Rica,EXPORT_TOTAL,Total international receipts,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,2375.189,,
CRI,Costa Rica,EXPORT_TOTAL,Total international receipts,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,2556.747,,
CRI,Costa Rica,EXPORT_TOTAL,Total international receipts,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,2907.351,,
CRI,Costa Rica,EXPORT_TOTAL,Total international receipts,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,2952.937,,
CRI,Costa Rica,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,2282.894,,
CRI,Costa Rica,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,1814.98,,
CRI,Costa Rica,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,1998.694,,
CRI,Costa Rica,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,2152.33,,
CRI,Costa Rica,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,2313.192,,
CRI,Costa Rica,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,2664.594,,
CRI,Costa Rica,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,2864.099,,
CRI,Costa Rica,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,250.405,,
CRI,Costa Rica,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,186.302,,
CRI,Costa Rica,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,180.334,,
CRI,Costa Rica,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,222.859,,
CRI,Costa Rica,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,243.555,,
CRI,Costa Rica,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,242.757,,
CRI,Costa Rica,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,88.838,,
CRI,Costa Rica,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,718.064,,
CRI,Costa Rica,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,461.978,,
CRI,Costa Rica,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,532.769,,
CRI,Costa Rica,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,522.282,,
CRI,Costa Rica,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,566.804,,
CRI,Costa Rica,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,560.304,,
CRI,Costa Rica,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,586.163,,
CRI,Costa Rica,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,593.467,,
CRI,Costa Rica,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,367.329,,
CRI,Costa Rica,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,423.588,,
CRI,Costa Rica,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,405.268,,
CRI,Costa Rica,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,428.779,,
CRI,Costa Rica,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,439.506,,
CRI,Costa Rica,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,460.945,,
CRI,Costa Rica,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,124.597,,
CRI,Costa Rica,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,94.649,,
CRI,Costa Rica,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,109.181,,
CRI,Costa Rica,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,117.014,,
CRI,Costa Rica,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,138.025,,
CRI,Costa Rica,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,120.798,,
CRI,Costa Rica,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,125.218,,
HRV,Croatia,EXPORT_TOTAL,Total international receipts,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,11681.547,,
HRV,Croatia,EXPORT_TOTAL,Total international receipts,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,9308.205,,
HRV,Croatia,EXPORT_TOTAL,Total international receipts,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,8255.328,,
HRV,Croatia,EXPORT_TOTAL,Total international receipts,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,9637.794,,
HRV,Croatia,EXPORT_TOTAL,Total international receipts,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,8864.793,,
HRV,Croatia,EXPORT_TOTAL,Total international receipts,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,9720.347,,
HRV,Croatia,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,11280.09,,
HRV,Croatia,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,9000.033,,
HRV,Croatia,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,8051.097,,
HRV,Croatia,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,9387.812,,
HRV,Croatia,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,8636.506,,
HRV,Croatia,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,9517.764,,
HRV,Croatia,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,401.456,,
HRV,Croatia,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,308.172,,
HRV,Croatia,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,204.231,,
HRV,Croatia,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,249.981,,
HRV,Croatia,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,228.287,,
HRV,Croatia,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,202.584,,
HRV,Croatia,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,1155.896,,
HRV,Croatia,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,1040.624,,
HRV,Croatia,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,859.608,,
HRV,Croatia,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,918.405,,
HRV,Croatia,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,962.277,,
HRV,Croatia,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,922.126,,
HRV,Croatia,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,1112.614,,
HRV,Croatia,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,1013.062,,
HRV,Croatia,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,833.398,,
HRV,Croatia,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,881.785,,
HRV,Croatia,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,925.973,,
HRV,Croatia,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,902.922,,
HRV,Croatia,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,43.283,,
HRV,Croatia,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,27.562,,
HRV,Croatia,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,26.21,,
HRV,Croatia,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,36.621,,
HRV,Croatia,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,36.304,,
HRV,Croatia,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,19.204,,
HRV,Croatia,DOM_TRVL_RECEIPTS,Domestic travel receipts,NAT,National currency,2008,2008,HRK,Croatian Kuna,6,Millions,,,6742,,
HRV,Croatia,DOM_TRVL_RECEIPTS,Domestic travel receipts,NAT,National currency,2009,2009,HRK,Croatian Kuna,6,Millions,,,8101,,
HRV,Croatia,DOM_TRVL_RECEIPTS,Domestic travel receipts,NAT,National currency,2011,2011,HRK,Croatian Kuna,6,Millions,,,10584,,
HRV,Croatia,DOM_TRVL_RECEIPTS,Domestic travel receipts,NAT,National currency,2012,2012,HRK,Croatian Kuna,6,Millions,,,9521,,
HRV,Croatia,DOM_TRVL_RECEIPTS,Domestic travel receipts,NAT,National currency,2013,2013,HRK,Croatian Kuna,6,Millions,,,10646,,
EGY,Egypt,EXPORT_TOTAL,Total international receipts,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,12103.8,,
EGY,Egypt,EXPORT_TOTAL,Total international receipts,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,11756.9,,
EGY,Egypt,EXPORT_TOTAL,Total international receipts,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,13633.1,,
EGY,Egypt,EXPORT_TOTAL,Total international receipts,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,9333.2,,
EGY,Egypt,EXPORT_TOTAL,Total international receipts,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,10822.7,,
EGY,Egypt,EXPORT_TOTAL,Total international receipts,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,6741.7,,
EGY,Egypt,EXPORT_TOTAL,Total international receipts,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,7978.6,,
EGY,Egypt,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,10984.9,,
EGY,Egypt,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,10755.3,,
EGY,Egypt,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,12527.7,,
EGY,Egypt,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,8707.1,,
EGY,Egypt,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,9940.2,,
EGY,Egypt,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,6042,,
EGY,Egypt,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,7208,,
EGY,Egypt,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,1118.9,,
EGY,Egypt,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,1001.6,,
EGY,Egypt,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,1105.4,,
EGY,Egypt,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,626.1,,
EGY,Egypt,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,882.5,,
EGY,Egypt,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,699.7,,
EGY,Egypt,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,770.6,,
EGY,Egypt,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,3389.9,,
EGY,Egypt,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,2941,,
EGY,Egypt,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,2695.4,,
