COUNTRY,Country,VARIABLE,Variable,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
FIN,Finland,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2011,2011,NBR,Number,0,Units,,,4630000,,
FIN,Finland,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2012,2012,NBR,Number,0,Units,,,4878000,,
FIN,Finland,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2013,2013,NBR,Number,0,Units,,,4838000,,
FIN,Finland,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2014,2014,NBR,Number,0,Units,,,4733000,,
FIN,Finland,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2008,2008,NBR,Number,0,Units,,,823000,,
FIN,Finland,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2009,2009,NBR,Number,0,Units,,,783000,,
FIN,Finland,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2010,2010,NBR,Number,0,Units,,,803000,,
FIN,Finland,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2011,2011,NBR,Number,0,Units,,,878000,,
FIN,Finland,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2012,2012,NBR,Number,0,Units,,,925000,,
FIN,Finland,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2013,2013,NBR,Number,0,Units,,,1022000,,
FIN,Finland,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2014,2014,NBR,Number,0,Units,,,977000,,
HUN,Hungary,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2008,2008,NBR,Number,0,Units,,,10010000,,
HUN,Hungary,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2009,2009,NBR,Number,0,Units,,,9220000,,
HUN,Hungary,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2010,2010,NBR,Number,0,Units,,,9614000,,
HUN,Hungary,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2011,2011,NBR,Number,0,Units,,,10411000,,
HUN,Hungary,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2012,2012,NBR,Number,0,Units,,,11392000,,
HUN,Hungary,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2013,2013,NBR,Number,0,Units,,,11983000,,
HUN,Hungary,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2014,2014,NBR,Number,0,Units,,,12351000,,
HUN,Hungary,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2008,2008,NBR,Number,0,Units,,,8489000,,
HUN,Hungary,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2009,2009,NBR,Number,0,Units,,,7773000,,
HUN,Hungary,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2010,2010,NBR,Number,0,Units,,,8317000,,
HUN,Hungary,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2011,2011,NBR,Number,0,Units,,,9049000,,
HUN,Hungary,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2012,2012,NBR,Number,0,Units,,,9938000,,
HUN,Hungary,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2013,2013,NBR,Number,0,Units,,,10367000,,
HUN,Hungary,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2014,2014,NBR,Number,0,Units,,,10653000,,
HUN,Hungary,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2008,2008,NBR,Number,0,Units,,,1521000,,
HUN,Hungary,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2009,2009,NBR,Number,0,Units,,,1447000,,
HUN,Hungary,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2010,2010,NBR,Number,0,Units,,,1297000,,
HUN,Hungary,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2011,2011,NBR,Number,0,Units,,,1362000,,
HUN,Hungary,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2012,2012,NBR,Number,0,Units,,,1454000,,
HUN,Hungary,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2013,2013,NBR,Number,0,Units,,,1616000,,
HUN,Hungary,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2014,2014,NBR,Number,0,Units,,,1698000,,
LUX,Luxembourg,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2008,2008,NBR,Number,0,Units,,,877000,,
LUX,Luxembourg,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2009,2009,NBR,Number,0,Units,,,847000,,
LUX,Luxembourg,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2010,2010,NBR,Number,0,Units,,,805000,,
LUX,Luxembourg,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2011,2011,NBR,Number,0,Units,,,870000,,
LUX,Luxembourg,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2012,2012,NBR,Number,0,Units,,,950000,,
LUX,Luxembourg,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2013,2013,NBR,Number,0,Units,,,945000,,
LUX,Luxembourg,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2014,2014,NBR,Number,0,Units,,,1038000,,
NZL,New Zealand,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2008,2008,NBR,Number,0,Units,,,2383062,,
NZL,New Zealand,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2009,2009,NBR,Number,0,Units,,,2383779,,
NZL,New Zealand,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2010,2010,NBR,Number,0,Units,,,2448871,,
NZL,New Zealand,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2011,2011,NBR,Number,0,Units,,,2518172,,
NZL,New Zealand,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2012,2012,NBR,Number,0,Units,,,2483656,,
NZL,New Zealand,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2013,2013,NBR,Number,0,Units,,,2628864,,
NZL,New Zealand,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2014,2014,NBR,Number,0,Units,,,2771584,,
NOR,Norway,DNK,Denmark,2008,2008,NBR,Number,0,Units,,,1001000,,
NOR,Norway,DNK,Denmark,2009,2009,NBR,Number,0,Units,,,950000,,
NOR,Norway,DNK,Denmark,2010,2010,NBR,Number,0,Units,,,914000,,
NOR,Norway,DNK,Denmark,2011,2011,NBR,Number,0,Units,,,841000,,
NOR,Norway,DNK,Denmark,2012,2012,NBR,Number,0,Units,,,859015,,
NOR,Norway,DNK,Denmark,2013,2013,NBR,Number,0,Units,,,820996,,
NOR,Norway,DNK,Denmark,2014,2014,NBR,Number,0,Units,,,735365,,
SVK,Slovak Republic,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2008,2008,NBR,Number,0,Units,,,5261000,,
SVK,Slovak Republic,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2009,2009,NBR,Number,0,Units,,,3769000,,
SVK,Slovak Republic,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2010,2010,NBR,Number,0,Units,,,3807000,,
SVK,Slovak Republic,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2011,2011,NBR,Number,0,Units,,,4039000,,
SVK,Slovak Republic,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2012,2012,NBR,Number,0,Units,,,4101000,,
SVK,Slovak Republic,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2013,2013,NBR,Number,0,Units,,,4340009,,
SVK,Slovak Republic,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2014,2014,NBR,Number,0,Units,,,3904468,,
ESP,Spain,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2008,2008,NBR,Number,0,Units,,,57192014,,
ESP,Spain,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2009,2009,NBR,Number,0,Units,,,52177640,,
ESP,Spain,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2010,2010,NBR,Number,0,Units,,,52676973,,
ESP,Spain,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2011,2011,NBR,Number,0,Units,,,56176884,,
ESP,Spain,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2012,2012,NBR,Number,0,Units,,,57464496,,
ESP,Spain,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2013,2013,NBR,Number,0,Units,,,60675489,,
ESP,Spain,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2014,2014,NBR,Number,0,Units,,,64995275,,
SWE,Sweden,INB_ARRIVALS_TOTAL,Total international arrivals,2011,2011,NBR,Number,0,Units,,,19404572,P,Provisional value
SWE,Sweden,INB_ARRIVALS_TOTAL,Total international arrivals,2012,2012,NBR,Number,0,Units,,,20011206,P,Provisional value
SWE,Sweden,INB_ARRIVALS_TOTAL,Total international arrivals,2013,2013,NBR,Number,0,Units,,,18803032,P,Provisional value
SWE,Sweden,INB_ARRIVALS_TOTAL,Total international arrivals,2014,2014,NBR,Number,0,Units,,,19945119,P,Provisional value
SWE,Sweden,DNK,Denmark,2011,2011,NBR,Number,0,Units,,,2236809,P,Provisional value
SWE,Sweden,DNK,Denmark,2012,2012,NBR,Number,0,Units,,,2585686,P,Provisional value
SWE,Sweden,DNK,Denmark,2013,2013,NBR,Number,0,Units,,,2225315,P,Provisional value
SWE,Sweden,DNK,Denmark,2014,2014,NBR,Number,0,Units,,,1967388,P,Provisional value
TUR,Turkey,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2008,2008,NBR,Number,0,Units,,,29792000,,
TUR,Turkey,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2009,2009,NBR,Number,0,Units,,,30187000,,
TUR,Turkey,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2010,2010,NBR,Number,0,Units,,,31364000,,
TUR,Turkey,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2011,2011,NBR,Number,0,Units,,,34654000,,
TUR,Turkey,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2012,2012,NBR,Number,0,Units,,,35698000,,
TUR,Turkey,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2013,2013,NBR,Number,0,Units,,,37795000,,
TUR,Turkey,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2014,2014,NBR,Number,0,Units,,,39811000,,
TUR,Turkey,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2008,2008,NBR,Number,0,Units,,,1346000,,
TUR,Turkey,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2009,2009,NBR,Number,0,Units,,,1573000,,
TUR,Turkey,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2010,2010,NBR,Number,0,Units,,,1633000,,
TUR,Turkey,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2011,2011,NBR,Number,0,Units,,,2115000,,
TUR,Turkey,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2012,2012,NBR,Number,0,Units,,,2017000,,
TUR,Turkey,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2013,2013,NBR,Number,0,Units,,,2066000,,
TUR,Turkey,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2014,2014,NBR,Number,0,Units,,,1816000,,
TUR,Turkey,NLD,Netherlands,2008,2008,NBR,Number,0,Units,,,1142000,,
TUR,Turkey,NLD,Netherlands,2009,2009,NBR,Number,0,Units,,,1127000,,
TUR,Turkey,NLD,Netherlands,2010,2010,NBR,Number,0,Units,,,1073000,,
TUR,Turkey,NLD,Netherlands,2011,2011,NBR,Number,0,Units,,,1223000,,
TUR,Turkey,NLD,Netherlands,2012,2012,NBR,Number,0,Units,,,1274000,,
TUR,Turkey,NLD,Netherlands,2013,2013,NBR,Number,0,Units,,,1312000,,
TUR,Turkey,NLD,Netherlands,2014,2014,NBR,Number,0,Units,,,1304000,,
TUR,Turkey,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2008,2008,NBR,Number,0,Units,,,56918000,,
TUR,Turkey,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2009,2009,NBR,Number,0,Units,,,59987000,,
TUR,Turkey,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2010,2010,NBR,Number,0,Units,,,74326000,,
TUR,Turkey,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2011,2011,NBR,Number,0,Units,,,78889000,,
TUR,Turkey,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2012,2012,NBR,Number,0,Units,,,90822000,,
TUR,Turkey,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2013,2013,NBR,Number,0,Units,,,89594000,,
TUR,Turkey,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2014,2014,NBR,Number,0,Units,,,97581000,,
TUR,Turkey,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2008,2008,NBR,Number,0,Units,,,56872000,,
TUR,Turkey,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2009,2009,NBR,Number,0,Units,,,59968000,,
TUR,Turkey,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2010,2010,NBR,Number,0,Units,,,74324000,,
TUR,Turkey,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2011,2011,NBR,Number,0,Units,,,78840000,,
TUR,Turkey,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2012,2012,NBR,Number,0,Units,,,90762000,,
TUR,Turkey,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2013,2013,NBR,Number,0,Units,,,89543000,,
TUR,Turkey,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2014,2014,NBR,Number,0,Units,,,97315000,,
TUR,Turkey,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2008,2008,NBR,Number,0,Units,,,46000,,
TUR,Turkey,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2009,2009,NBR,Number,0,Units,,,19000,,
TUR,Turkey,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2010,2010,NBR,Number,0,Units,,,2000,,
TUR,Turkey,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2011,2011,NBR,Number,0,Units,,,49000,,
TUR,Turkey,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2012,2012,NBR,Number,0,Units,,,60000,,
TUR,Turkey,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2013,2013,NBR,Number,0,Units,,,51000,,
TUR,Turkey,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2014,2014,NBR,Number,0,Units,,,266000,,
GBR,United Kingdom,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2008,2008,NBR,Number,0,Units,,,30142373,,
GBR,United Kingdom,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2009,2009,NBR,Number,0,Units,,,28198869,,
GBR,United Kingdom,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2010,2010,NBR,Number,0,Units,,,28295536,,
GBR,United Kingdom,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2011,2011,NBR,Number,0,Units,,,29305884,,
GBR,United Kingdom,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2012,2012,NBR,Number,0,Units,,,29282302,,
GBR,United Kingdom,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2013,2013,NBR,Number,0,Units,,,31063628,,
GBR,United Kingdom,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2014,2014,NBR,Number,0,Units,,,32613197,,
GBR,United Kingdom,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2008,2008,NBR,Number,0,Units,,,245774777,,
GBR,United Kingdom,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2009,2009,NBR,Number,0,Units,,,229390604,,
GBR,United Kingdom,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2010,2010,NBR,Number,0,Units,,,227960449,,
GBR,United Kingdom,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2011,2011,NBR,Number,0,Units,,,234363159,,
GBR,United Kingdom,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2012,2012,NBR,Number,0,Units,,,230149325,,
GBR,United Kingdom,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2013,2013,NBR,Number,0,Units,,,245412237,,
GBR,United Kingdom,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2014,2014,NBR,Number,0,Units,,,264366697,,
GBR,United Kingdom,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2008,2008,NBR,Number,0,Units,,,61633085,,
GBR,United Kingdom,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2009,2009,NBR,Number,0,Units,,,60050111,,
GBR,United Kingdom,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2010,2010,NBR,Number,0,Units,,,65082036,,
GBR,United Kingdom,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2011,2011,NBR,Number,0,Units,,,66004690,,
GBR,United Kingdom,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2012,2012,NBR,Number,0,Units,,,65388005,,
GBR,United Kingdom,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2013,2013,NBR,Number,0,Units,,,77553431,,
GBR,United Kingdom,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2014,2014,NBR,Number,0,Units,,,78428046,,
GBR,United Kingdom,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2008,2008,NBR,Number,0,Units,,,41576916,,
GBR,United Kingdom,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2009,2009,NBR,Number,0,Units,,,42881607,,
GBR,United Kingdom,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2010,2010,NBR,Number,0,Units,,,40012252,,
GBR,United Kingdom,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2011,2011,NBR,Number,0,Units,,,42457945,,
GBR,United Kingdom,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2012,2012,NBR,Number,0,Units,,,40224564,,
GBR,United Kingdom,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2013,2013,NBR,Number,0,Units,,,56642927,,
GBR,United Kingdom,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2014,2014,NBR,Number,0,Units,,,51858451,,
USA,United States,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2008,2008,NBR,Number,0,Units,,,58007274,,
USA,United States,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2009,2009,NBR,Number,0,Units,,,55102743,,
USA,United States,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2010,2010,NBR,Number,0,Units,,,60010360,,
USA,United States,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2011,2011,NBR,Number,0,Units,,,62820943,,
USA,United States,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2012,2012,NBR,Number,0,Units,,,66657028,,
USA,United States,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2013,2013,NBR,Number,0,Units,,,69994870,,
USA,United States,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2014,2014,NBR,Number,0,Units,,,75011080,,
ARG,Argentina,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2008,2008,NBR,Number,0,Units,,,4700000,,
ARG,Argentina,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2009,2009,NBR,Number,0,Units,,,4308000,,
ARG,Argentina,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2010,2010,NBR,Number,0,Units,,,5325000,,
ARG,Argentina,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2011,2011,NBR,Number,0,Units,,,5704648,,
ARG,Argentina,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2012,2012,NBR,Number,0,Units,,,5585061,,
BGR,Bulgaria,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2008,2008,NBR,Number,0,Units,,,5780000,,
BGR,Bulgaria,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2009,2009,NBR,Number,0,Units,,,5739000,,
BGR,Bulgaria,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2010,2010,NBR,Number,0,Units,,,6047000,,
BGR,Bulgaria,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2011,2011,NBR,Number,0,Units,,,6328000,,
BGR,Bulgaria,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2012,2012,NBR,Number,0,Units,,,6541000,,
BGR,Bulgaria,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2013,2013,NBR,Number,0,Units,,,6897484,,
BGR,Bulgaria,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2014,2014,NBR,Number,0,Units,,,7310845,,
BGR,Bulgaria,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2008,2008,NBR,Number,0,Units,,,2753000,,
BGR,Bulgaria,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2009,2009,NBR,Number,0,Units,,,2134000,,
BGR,Bulgaria,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2010,2010,NBR,Number,0,Units,,,2327000,,
BGR,Bulgaria,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2011,2011,NBR,Number,0,Units,,,2385000,,
BGR,Bulgaria,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2012,2012,NBR,Number,0,Units,,,2326000,,
BGR,Bulgaria,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2013,2013,NBR,Number,0,Units,,,2294298,,
BGR,Bulgaria,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2014,2014,NBR,Number,0,Units,,,2097976,,
CHN,China (People's Republic of),INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2008,2008,NBR,Number,0,Units,,,53049000,,
CHN,China (People's Republic of),INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2009,2009,NBR,Number,0,Units,,,50875000,,
CHN,China (People's Republic of),INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2010,2010,NBR,Number,0,Units,,,55664000,,
CHN,China (People's Republic of),INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2011,2011,NBR,Number,0,Units,,,57581000,,
CHN,China (People's Republic of),INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2012,2012,NBR,Number,0,Units,,,57724900,,
CHN,China (People's Republic of),INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2012,2012,NBR,Number,0,Units,,,74680400,,
HRV,Croatia,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2008,2008,NBR,Number,0,Units,,,49267686,,
HRV,Croatia,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2009,2009,NBR,Number,0,Units,,,49229508,,
HRV,Croatia,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2010,2010,NBR,Number,0,Units,,,50992321,,
HRV,Croatia,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2011,2011,NBR,Number,0,Units,,,54751305,,
HRV,Croatia,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2012,2012,NBR,Number,0,Units,,,57522137,,
HRV,Croatia,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2013,2013,NBR,Number,0,Units,,,59679630,,
HRV,Croatia,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2014,2014,NBR,Number,0,Units,,,61323572,,
HRV,Croatia,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2008,2008,NBR,Number,0,Units,,,14680203,,
HRV,Croatia,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2009,2009,NBR,Number,0,Units,,,15783956,,
HRV,Croatia,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2010,2010,NBR,Number,0,Units,,,16074940,,
HRV,Croatia,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2011,2011,NBR,Number,0,Units,,,17181321,,
HRV,Croatia,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2012,2012,NBR,Number,0,Units,,,18270582,,
HRV,Croatia,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2013,2013,NBR,Number,0,Units,,,19602346,,
HRV,Croatia,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2014,2014,NBR,Number,0,Units,,,19656711,,
EST,Estonia,INB_ARRIVALS_TOTAL,Total international arrivals,2008,2008,NBR,Number,0,Units,,,4047000,,
EST,Estonia,INB_ARRIVALS_TOTAL,Total international arrivals,2009,2009,NBR,Number,0,Units,,,4089000,,
EST,Estonia,INB_ARRIVALS_TOTAL,Total international arrivals,2010,2010,NBR,Number,0,Units,,,4670000,,
EST,Estonia,INB_ARRIVALS_TOTAL,Total international arrivals,2011,2011,NBR,Number,0,Units,,,5280000,,
EST,Estonia,INB_ARRIVALS_TOTAL,Total international arrivals,2012,2012,NBR,Number,0,Units,,,5306000,,
EST,Estonia,INB_ARRIVALS_TOTAL,Total international arrivals,2013,2013,NBR,Number,0,Units,,,6113000,,
EST,Estonia,INB_ARRIVALS_TOTAL,Total international arrivals,2014,2014,NBR,Number,0,Units,,,6193000,,
EST,Estonia,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2008,2008,NBR,Number,0,Units,,,1968000,,
EST,Estonia,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2009,2009,NBR,Number,0,Units,,,2030000,,
EST,Estonia,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2010,2010,NBR,Number,0,Units,,,2298000,,
EST,Estonia,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2011,2011,NBR,Number,0,Units,,,2615000,,
EST,Estonia,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2012,2012,NBR,Number,0,Units,,,2562000,,
EST,Estonia,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2013,2013,NBR,Number,0,Units,,,3240000,,
EST,Estonia,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2014,2014,NBR,Number,0,Units,,,3276000,,
ISR,Israel,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2008,2008,NBR,Number,0,Units,,,2559600,,
ISR,Israel,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2009,2009,NBR,Number,0,Units,,,2321358,,
